url,title,imageurl,category,newname,time
https://laodong.vn/thoi-su/thanh-tra-viec-bao-ve-bi-mat-nha-nuoc-va-an-ninh-mang-tai-bo-noi-vu-1029481.ldo,Thanh tra việc bảo vệ bí mật nhà nước và an ninh mạng tại Bộ Nội vụ,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/31/1029481/Atuanctt__2_-15_53_2.jpg,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 19:11 (GMT+7)"
https://laodong.vn/doi-ngoai/lien-hop-quoc-danh-gia-cao-no-luc-cua-viet-nam-bao-ve-quyen-con-nguoi-1029480.ldo,Liên Hợp Quốc đánh giá cao nỗ lực của Việt Nam bảo vệ quyền con người,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/31/1029480/LHQ.jpeg,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 19:07 (GMT+7)"
https://laodong.vn/thoi-su/vi-pham-cua-chu-tich-ha-noi-chu-ngoc-anh-bo-truong-y-te-nguyen-thanh-long-trong-vu-viet-a-den-muc-phai-xem-xet-ky-luat-1029459.ldo,"Vi phạm của Chủ tịch Hà Nội Chu Ngọc Anh, Bộ trưởng Y tế Nguyễn Thanh Long trong vụ Việt Á đến mức phải xem xét, kỷ luật",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/31/1029459/Hop-Uy-Ban-Ky-13-21.jpeg,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 18:25 (GMT+7)"
https://laodong.vn/doi-ngoai/tong-bi-thu-nguyen-phu-trong-dien-dam-voi-thu-tuong-duc-olaf-scholz-1029429.ldo,Tổng Bí thư Nguyễn Phú Trọng điện đàm với Thủ tướng Đức Olaf Scholz,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/31/1029429/TBT2.jpeg,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 18:09 (GMT+7)"
https://laodong.vn/thoi-su/xu-ly-nghiem-minh-nhung-vi-pham-co-tinh-chat-thach-thuc-du-luan-xa-hoi-1029404.ldo,Xử lý nghiêm minh những vi phạm có tính chất thách thức dư luận xã hội,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/31/1029404/Vo-Van-Thuong.jpeg,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 17:05 (GMT+7)"
https://laodong.vn/thoi-su/chu-tich-nuoc-nguyen-xuan-phuc-vieng-pho-chu-tich-ubnd-tphcm-le-hoa-binh-1029173.ldo,Chủ tịch nước Nguyễn Xuân Phúc viếng Phó Chủ tịch UBND TPHCM Lê Hòa Bình,https://media-cdn-v2.laodong.vn/Storage/NewsPortal/2022/3/31/1029173/DSC07497.JPG,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 16:15 (GMT+7)"
https://laodong.vn/thoi-su/siet-chat-ky-cuong-nang-cao-hieu-qua-phong-chong-tham-nhung-tieu-cuc-1029307.ldo,"Siết chặt kỷ cương, nâng cao hiệu quả phòng chống tham nhũng, tiêu cực",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/31/1029307/A-Toan-Canh.jpeg,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 15:28 (GMT+7)"
https://laodong.vn/chinh-tri/gd-van-phong-dang-ky-dat-dai-hoa-binh-bi-cach-het-cac-chuc-vu-trong-dang-1029310.ldo,GĐ Văn phòng Đăng ký đất đai Hòa Bình bị cách hết các chức vụ trong Đảng,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/31/1029310/VP-Dang-Ky-Dat-Tinh-.jpg,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 15:16 (GMT+7)"
https://laodong.vn/thoi-su/tu-tuong-ho-chi-minh-nen-tang-dinh-huong-xay-dung-canh-sat-nhan-dan-1029286.ldo,Tư tưởng Hồ Chí Minh - nền tảng định hướng xây dựng Cảnh sát nhân dân,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/31/1029286/IMG_7548.JPG,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 14:34 (GMT+7)"
https://laodong.vn/thoi-su/xay-dung-doi-ngu-doanh-nhan-xung-dang-la-chien-si-gioi-o-mat-tran-kinh-te-1029289.ldo,Xây dựng đội ngũ doanh nhân xứng đáng là chiến sĩ giỏi ở mặt trận kinh tế,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/31/1029289/Le-Minh-Khai-3103202.jpg,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 14:17 (GMT+7)"
https://laodong.vn/thoi-su/thuc-hien-giam-thue-bao-ve-moi-truong-doi-voi-xang-dau-tu-ngay-mai-14-1029144.ldo,Thực hiện giảm thuế bảo vệ môi trường đối với xăng dầu từ ngày mai (1.4),https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1029144/Xang-Dau.jpeg,Thời sự,laodong.vn,"Thứ năm, 31/03/2022 07:48 (GMT+7)"
https://laodong.vn/doi-ngoai/thu-tuong-pham-minh-chinh-tiep-dai-su-my-marc-knapper-1029111.ldo,Thủ tướng Phạm Minh Chính tiếp Đại sứ Mỹ Marc Knapper,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1029111/My.jpg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 21:38 (GMT+7)"
https://laodong.vn/thoi-su/thu-truong-bo-noi-vu-sap-xep-to-chuc-bo-may-la-van-de-nhay-cam-phuc-tap-1029099.ldo,"Thứ trưởng Bộ Nội vụ: Sắp xếp tổ chức bộ máy là vấn đề nhạy cảm, phức tạp",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1029099/IMG_7474.JPG,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 19:59 (GMT+7)"
https://laodong.vn/thoi-su/trien-khai-cac-bien-phap-dam-bao-an-toan-minh-bach-thi-truong-chung-khoan-1029098.ldo,"Triển khai các biện pháp đảm bảo an toàn, minh bạch thị trường chứng khoán",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1029098/Ck-16486397663279283.jpeg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 19:58 (GMT+7)"
https://laodong.vn/thoi-su/hoi-nghi-cong-tac-phoi-hop-giua-chu-tich-nuoc-uy-ban-thuong-vu-quoc-hoi-1029081.ldo,"Hội nghị công tác phối hợp giữa Chủ tịch nước, Ủy ban Thường vụ Quốc hội",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1029081/_ANM7788-Copy.JPG,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 19:54 (GMT+7)"
https://laodong.vn/thoi-su/hon-66-thu-tuc-hanh-chinh-duoc-thuc-hien-theo-mot-cua-mot-cua-lien-thong-1028986.ldo,"Hơn 66% thủ tục hành chính được thực hiện theo một cửa, một cửa liên thông",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1028986/Noi-Vu-2.JPG,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 19:45 (GMT+7)"
https://laodong.vn/thoi-su/uu-tien-dung-hang-viet-nam-gop-phan-phuc-hoi-va-phat-trien-kinh-te-1029064.ldo,Ưu tiên dùng hàng Việt Nam góp phần phục hồi và phát triển kinh tế,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1029064/99C3c5912702e85cb113.jpg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 18:22 (GMT+7)"
https://laodong.vn/thoi-su/ong-tran-trong-dung-lam-pho-chu-tich-hoi-nha-bao-vn-phu-trach-phia-nam-1028998.ldo,Ông Trần Trọng Dũng làm Phó Chủ tịch Hội Nhà báo VN phụ trách phía Nam,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1028998/Tran-Trong-Dung-01.jpg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 17:14 (GMT+7)"
https://laodong.vn/thoi-su/bo-cong-an-chuan-y-nhan-su-uy-ban-kiem-tra-dang-uy-cong-an-trung-uong-1029002.ldo,Bộ Công an chuẩn y nhân sự Uỷ ban Kiểm tra Đảng uỷ Công an Trung ương,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1029002/Chuan-Y-Nhan-Su.jpeg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 17:07 (GMT+7)"
https://laodong.vn/thoi-su/tphcm-thong-tin-ve-le-tang-pho-chu-tich-tphcm-le-hoa-binh-1028964.ldo,TPHCM thông tin về lễ tang Phó Chủ tịch TPHCM Lê Hòa Bình,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1028964/Le-Hoa-Binh-6.jpg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 15:51 (GMT+7)"
https://laodong.vn/doi-ngoai/hoi-nghi-hoi-dong-cong-dong-van-hoa-xa-hoi-asean-lan-thu-27-1028927.ldo,Hội nghị Hội đồng Cộng đồng Văn hóa - Xã hội ASEAN lần thứ 27,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1028927/IMG_9343.JPG,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 14:59 (GMT+7)"
https://laodong.vn/thoi-su/dich-covid-19-la-thu-thach-kep-trong-dao-tao-nghe-cho-thanh-nien-1028925.ldo,Dịch COVID-19 là “thử thách kép” trong đào tạo nghề cho thanh niên,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1028925/30.3-Ubvh18.jpg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 14:20 (GMT+7)"
https://laodong.vn/thoi-su/khong-qua-13-trai-giam-thi-diem-cho-pham-nhan-lao-dong-ngoai-trai-giam-1028891.ldo,Không quá 1/3 trại giam thí điểm cho phạm nhân lao động ngoài trại giam,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1028891/Lao_Don-164247218868.jpg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 12:03 (GMT+7)"
https://laodong.vn/thoi-su/dau-tu-2-tuyen-duong-sat-bien-hoa-vung-tau-va-thu-thiem-san-bay-long-thanh-1028879.ldo,Đầu tư 2 tuyến đường sắt Biên Hoà - Vũng Tàu và Thủ Thiêm - Sân bay Long Thành,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1028879/Duong-Sat-Tau-159299.jpeg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 11:40 (GMT+7)"
https://laodong.vn/thoi-su/co-che-tai-du-manh-xu-ly-cac-truong-hop-trung-dau-gia-dat-roi-bo-coc-1028877.ldo,Có chế tài đủ mạnh xử lý các trường hợp trúng đấu giá đất rồi bỏ cọc,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1028877/Dat-Thu-Thiem-164431.jpg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 11:38 (GMT+7)"
https://laodong.vn/thoi-su/ho-tro-truc-tiep-cho-nguoi-dan-gap-kho-khan-neu-gia-xang-dau-tang-cao-1028865.ldo,Hỗ trợ trực tiếp cho người dân gặp khó khăn nếu giá xăng dầu tăng cao,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/30/1028865/4-3-1.jpg,Thời sự,laodong.vn,"Thứ tư, 30/03/2022 11:30 (GMT+7)"
https://laodong.vn/thoi-su/cong-an-hoa-binh-luan-chuyen-bo-nhiem-nhieu-vi-tri-chu-chot-1028689.ldo,"Công an Hòa Bình luân chuyển, bổ nhiệm nhiều vị trí chủ chốt",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/29/1028689/Bo-Nhiem.jpg,Thời sự,laodong.vn,"Thứ ba, 29/03/2022 19:46 (GMT+7)"
https://laodong.vn/thoi-su/chuyen-nguon-kinh-phi-hon-4643-ti-dong-phong-chong-dich-sang-nam-2022-1028672.ldo,Chuyển nguồn kinh phí hơn 4.643 tỉ đồng phòng chống dịch sang năm 2022,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/29/1028672/My-Nhap-Khau-Vat-Tu-.jpeg,Thời sự,laodong.vn,"Thứ ba, 29/03/2022 18:29 (GMT+7)"
https://laodong.vn/thoi-su/tao-co-che-khuyen-khich-phat-trien-bao-hiem-vi-mo-1028521.ldo,Tạo cơ chế khuyến khích phát triển bảo hiểm vi mô,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/29/1028521/_ANM6678-Copy.JPG,Thời sự,laodong.vn,"Thứ ba, 29/03/2022 12:13 (GMT+7)"
https://laodong.vn/thoi-su/de-xuat-noi-quy-dinh-de-thu-hut-cac-nha-lam-phim-nuoc-ngoai-1028482.ldo,Đề xuất nới quy định để thu hút các nhà làm phim nước ngoài,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/29/1028482/202111091242259055_D.jpg,Thời sự,laodong.vn,"Thứ ba, 29/03/2022 11:34 (GMT+7)"
https://laodong.vn/thoi-su/quy-ho-tro-phat-trien-dien-anh-16-nam-chua-thanh-lap-vi-van-de-nguon-thu-1028445.ldo,Quỹ hỗ trợ phát triển điện ảnh 16 năm chưa thành lập vì vấn đề nguồn thu,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/29/1028445/202110230838579247_2.jpg,Thời sự,laodong.vn,"Thứ ba, 29/03/2022 09:40 (GMT+7)"
https://laodong.vn/thoi-su/dong-chi-le-van-luong-dau-an-trong-qua-trinh-phat-trien-cua-thu-do-1028360.ldo,Đồng chí Lê Văn Lương: Dấu ấn trong quá trình phát triển của Thủ đô,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028360/HN-Levanluong.jpg,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 21:45 (GMT+7)"
https://laodong.vn/thoi-su/xay-dung-co-so-du-lieu-quoc-gia-ve-kiem-soat-tai-san-thu-nhap-1028357.ldo,"Xây dựng Cơ sở dữ liệu quốc gia về kiểm soát tài sản, thu nhập",,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 21:20 (GMT+7)"
https://laodong.vn/thoi-su/dieu-kien-thu-tuc-de-nguoi-lao-dong-duoc-nhan-ho-tro-tien-thue-tro-1028354.ldo,"Điều kiện, thủ tục để người lao động được nhận hỗ trợ tiền thuê trọ",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028354/4-5.jpeg,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 21:17 (GMT+7)"
https://laodong.vn/thoi-su/dong-chi-le-van-luong-giu-tron-khi-phach-nguoi-cong-san-1028356.ldo,Đồng chí Lê Văn Lương: Giữ trọn khí phách người cộng sản,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028356/Vna_Potal_Ky_Niem_11.jpg,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 21:11 (GMT+7)"
https://laodong.vn/thoi-su/hoan-thien-de-an-quan-ly-su-dung-tai-san-ket-cau-ha-tang-duong-sat-quoc-gia-1028314.ldo,Hoàn thiện Đề án quản lý sử dụng tài sản kết cấu hạ tầng đường sắt quốc gia,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028314/Anh-Tau-5.jpeg,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 18:53 (GMT+7)"
https://laodong.vn/thoi-su/chuan-bi-du-an-dau-tu-tuyen-duong-sat-do-thi-so-3-ga-ha-noi-hoang-mai-1028306.ldo,"Chuẩn bị dự án đầu tư tuyến đường sắt đô thị số 3, ga Hà Nội - Hoàng Mai",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028306/Ga-HN-1.jpeg,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 18:35 (GMT+7)"
https://laodong.vn/thoi-su/can-co-quy-dinh-ve-thu-hoi-danh-hieu-cua-cac-nghe-si-thieu-chuan-muc-1028284.ldo,Cần có quy định về thu hồi danh hiệu của các nghệ sĩ thiếu chuẩn mực,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028284/Dbqh-8440.jpg,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 18:18 (GMT+7)"
https://laodong.vn/thoi-su/bo-sung-che-tai-voi-hanh-vi-vi-pham-phap-luat-ve-thuc-hien-dan-chu-o-co-so-1028300.ldo,Bổ sung chế tài với hành vi vi phạm pháp luật về thực hiện dân chủ ở cơ sở,https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028300/202203101030480647_C.jpg,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 18:17 (GMT+7)"
https://laodong.vn/thoi-su/luat-hoa-viec-khen-thuong-xung-dang-can-bo-sang-tao-dam-nghi-dam-lam-1028175.ldo,"Luật hoá việc khen thưởng xứng đáng cán bộ sáng tạo, dám nghĩ, dám làm",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028175/202111080918263483_D.jpg,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 15:22 (GMT+7)"
https://laodong.vn/thoi-su/kien-giang-trao-quoc-ky-co-dan-quan-tu-ve-cho-tau-hai-doi-dan-quan-1028172.ldo,"Kiên Giang: Trao Quốc kỳ, cờ dân quân tự vệ cho tàu Hải đội dân quân",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028172/Trao-Quoc-Ky-Hai-Doi.JPG,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 14:59 (GMT+7)"
https://laodong.vn/thoi-su/bo-sung-quy-dinh-ve-huy-bo-khen-thuong-tuoc-danh-hieu-vinh-du-nha-nuoc-1028135.ldo,"Bổ sung quy định về hủy bỏ khen thưởng, tước danh hiệu vinh dự nhà nước",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/28/1028135/202110221442274021_2.jpg,Thời sự,laodong.vn,"Thứ hai, 28/03/2022 11:50 (GMT+7)"
https://laodong.vn/chinh-tri/can-tho-day-manh-doi-moi-phuong-thuc-lanh-dao-cua-dang-1024548.ldo,"Cần Thơ:  Đẩy mạnh, đổi mới phương thức lãnh đạo của Đảng",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/17/1024548/Can-Tho-11-2-01.JPG,Thời sự,laodong.vn,"Thứ năm, 17/03/2022 18:40 (GMT+7)"
https://laodong.vn/chinh-tri/nha-bao-can-dan-than-trong-dau-tranh-loai-bo-cai-sai-cai-xau-1019843.ldo,"“Nhà báo cần dấn thân trong đấu tranh loại bỏ cái sai, cái xấu...”",https://media-cdn-v2.laodong.vn/storage/newsportal/2022/3/3/1019843/QK9.JPG,Thời sự,laodong.vn,"Thứ năm, 03/03/2022 18:19 (GMT+7)"
